abs_returned_noise,abs_sent_noise,avg_returned,avg_returned_decision,avg_sent,avg_sent_decision,condition,condition_label,decision_return_ratio,experiment,final_agent_1,final_agent_2,final_mean_agent_balance,final_total,game_params_name,informed,model,model_raw,noise_applies_to,noise_direction,noise_range,noise_type,num_game_rounds,path,return_ratio,root,sent_actual_decision_ratio,task_order,task_order_label
2.4,0.0,10.2,7.8,3.4,3.4,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.7647058823529411,noise_bootstrap_mem3,53.0,65.0,59.0,118.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_054_neutral_anything.json,1.0,v4_direct_provider,1.0,game_myth,Game -> myth
4.9,0.0,11.7,6.8,3.9,3.9,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.5811965811965812,noise_bootstrap_mem3,63.0,65.0,64.0,128.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_055_neutral_anything.json,1.0,v4_direct_provider,1.0,game_myth,Game -> myth
3.9,0.0,7.2,3.3,2.4,2.4,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.4583333333333333,noise_bootstrap_mem3,53.0,45.0,49.0,98.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_056_neutral_anything.json,1.0,v4_direct_provider,1.0,game_myth,Game -> myth
3.0,0.0,6.9,3.9,2.3,2.3,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.5652173913043478,noise_bootstrap_mem3,51.0,45.0,48.0,96.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_057_neutral_anything.json,1.0,v4_direct_provider,1.0,game_myth,Game -> myth
2.8,0.0,9.3,6.5,3.1,3.1,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.6989247311827957,noise_bootstrap_mem3,61.0,51.0,56.0,112.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_058_neutral_anything.json,1.0,v4_direct_provider,1.0,game_myth,Game -> myth
3.1,0.0,5.7,2.6,1.9,1.9,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.45614035087719296,noise_bootstrap_mem3,43.0,45.0,44.0,88.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_059_neutral_anything.json,1.0,v4_direct_provider,1.0,game_myth,Game -> myth
2.0,0.0,5.7,3.7,1.9,1.9,noisy_bootstrap_cooperation,Bootstrap,0.6491228070175439,noise_bootstrap_mem3,43.0,45.0,44.0,88.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_060_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
2.8,0.0,9.9,7.1,3.3,3.3,noisy_bootstrap_cooperation,Bootstrap,0.7171717171717171,noise_bootstrap_mem3,61.0,55.0,58.0,116.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_061_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
2.8,0.0,10.2,7.4,3.4,3.4,noisy_bootstrap_cooperation,Bootstrap,0.7254901960784313,noise_bootstrap_mem3,63.0,55.0,59.0,118.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_062_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
5.0,0.0,11.1,6.1,3.7,3.7,noisy_bootstrap_cooperation,Bootstrap,0.5495495495495496,noise_bootstrap_mem3,61.0,63.0,62.0,124.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_063_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.75,0.0,6.9,3.15,2.3,2.3,noisy_bootstrap_cooperation,Bootstrap,0.45652173913043476,noise_bootstrap_mem3,51.0,45.0,48.0,96.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_064_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
2.1,0.0,9.0,6.9,3.0,3.0,noisy_bootstrap_cooperation,Bootstrap,0.7666666666666667,noise_bootstrap_mem3,65.0,45.0,55.0,110.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_065_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.3,0.0,12.3,9.0,4.1,4.1,noisy_bootstrap_cooperation,Bootstrap,0.7317073170731707,noise_bootstrap_mem3,61.0,71.0,66.0,132.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_066_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
4.75,0.0,12.3,7.55,4.1,4.1,noisy_bootstrap_cooperation,Bootstrap,0.6138211382113821,noise_bootstrap_mem3,69.0,63.0,66.0,132.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_067_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.45,0.0,8.4,4.95,2.8,2.8,noisy_bootstrap_cooperation,Bootstrap,0.5892857142857143,noise_bootstrap_mem3,51.0,55.0,53.0,106.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_068_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
5.1,0.0,12.6,7.5,4.2,4.2,noisy_bootstrap_cooperation,Bootstrap,0.5952380952380952,noise_bootstrap_mem3,69.0,65.0,67.0,134.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_069_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
1.4,0.0,12.9,11.5,4.3,4.3,noisy_bootstrap_cooperation,Bootstrap,0.8914728682170543,noise_bootstrap_mem3,63.0,73.0,68.0,136.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_070_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.5,0.0,14.7,11.2,4.9,4.9,noisy_bootstrap_cooperation,Bootstrap,0.7619047619047619,noise_bootstrap_mem3,73.0,75.0,74.0,148.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_071_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
0.8,0.0,10.8,10.0,3.6,3.6,noisy_bootstrap_cooperation,Bootstrap,0.9259259259259259,noise_bootstrap_mem3,69.0,53.0,61.0,122.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_072_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
2.3,0.0,5.1,2.8,1.7,1.7,noisy_bootstrap_cooperation,Bootstrap,0.5490196078431373,noise_bootstrap_mem3,49.0,35.0,42.0,84.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_073_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.0,0.0,11.1,8.1,3.7,3.7,noisy_bootstrap_cooperation,Bootstrap,0.7297297297297297,noise_bootstrap_mem3,59.0,65.0,62.0,124.0,noisy_bootstrap_cooperation,False,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation/noise_bootstrap_mem3_074_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
2.65,0.0,9.9,7.25,3.3,3.3,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.7323232323232324,noise_bootstrap_mem3,57.0,59.0,58.0,116.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_075_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
5.45,0.0,11.4,5.95,3.8,3.8,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.5219298245614035,noise_bootstrap_mem3,61.0,65.0,63.0,126.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_076_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
2.3,0.0,11.7,9.4,3.9,3.9,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.8034188034188035,noise_bootstrap_mem3,59.0,69.0,64.0,128.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_077_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
1.8,0.0,5.7,3.9,1.9,1.9,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.6842105263157895,noise_bootstrap_mem3,43.0,45.0,44.0,88.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_078_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.9,0.0,9.9,6.0,3.3,3.3,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.6060606060606061,noise_bootstrap_mem3,63.0,53.0,58.0,116.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_079_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.72,0.0,8.7,4.98,2.9,2.9,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.5724137931034482,noise_bootstrap_mem3,53.0,55.0,54.0,108.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_080_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
4.8,0.0,13.2,8.4,4.4,4.4,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.6363636363636364,noise_bootstrap_mem3,69.0,69.0,69.0,138.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_081_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
4.3,0.0,10.2,5.9,3.4,3.4,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.5784313725490197,noise_bootstrap_mem3,53.0,65.0,59.0,118.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_082_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
2.9,0.0,13.2,10.3,4.4,4.4,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.7803030303030303,noise_bootstrap_mem3,69.0,69.0,69.0,138.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_083_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
4.6,0.0,13.8,9.2,4.6,4.6,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.6666666666666666,noise_bootstrap_mem3,69.0,73.0,71.0,142.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_084_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.9,0.0,11.4,7.5,3.8,3.8,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.6578947368421053,noise_bootstrap_mem3,71.0,55.0,63.0,126.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_085_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.9,0.0,12.0,8.1,4.0,4.0,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.675,noise_bootstrap_mem3,61.0,69.0,65.0,130.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_086_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.0,0.0,7.2,4.2,2.4,2.4,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.5833333333333334,noise_bootstrap_mem3,43.0,55.0,49.0,98.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_087_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
3.6,0.0,11.4,7.8,3.8,3.8,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.6842105263157895,noise_bootstrap_mem3,55.0,71.0,63.0,126.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_088_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
7.3,0.0,12.6,5.3,4.2,4.2,noisy_bootstrap_cooperation_informed,Bootstrap informed,0.42063492063492064,noise_bootstrap_mem3,73.0,61.0,67.0,134.0,noisy_bootstrap_cooperation_informed,True,GPT-5-Nano,openai/gpt-5-nano,returned,both,,probabilistic,10,data/json/noise_experiments/v4_direct_provider/noise_bootstrap_mem3/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/noise_bootstrap_mem3_089_neutral_anything.json,1.0,v4_direct_provider,1.0,myth_game,Myth -> game
0.668,0.9410000000000001,0.032,0.7,0.159,1.1,noisy_negative_5,Negative k=5,0.21212121212121213,noise_negative_mem3_claude_sonnet_45,29.450000000000003,23.73,26.590000000000003,53.18000000000001,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_000_neutral.json,0.0670859538784067,v4_direct_provider,0.14454545454545456,game,Game only
0.936,1.206,1.194,2.13,0.894,2.1,noisy_negative_5,Negative k=5,0.3380952380952381,noise_negative_mem3_claude_sonnet_45,24.16,43.72,33.94,67.88,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_001_neutral.json,0.44519015659955247,v4_direct_provider,0.42571428571428577,game,Game only
1.75,1.547,2.5,4.25,1.203,2.75,noisy_negative_5,Negative k=5,0.5151515151515151,noise_negative_mem3_claude_sonnet_45,38.55,35.51,37.03,74.06,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_002_neutral.json,0.6927126627874758,v4_direct_provider,0.43745454545454543,game,Game only
0.287,0.563,0.0,0.287,0.187,0.75,noisy_negative_5,Negative k=5,0.12755555555555556,noise_negative_mem3_claude_sonnet_45,23.37,30.37,26.87,53.74,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_003_neutral.json,0.0,v4_direct_provider,0.24933333333333335,game,Game only
0.538,0.624,0.0,0.538,0.176,0.8,noisy_negative_5,Negative k=5,0.22416666666666665,noise_negative_mem3_claude_sonnet_45,26.92,26.6,26.76,53.52,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_004_neutral.json,0.0,v4_direct_provider,0.22,game,Game only
1.227,1.62,1.293,2.52,1.28,2.9,noisy_negative_5,Negative k=5,0.28965517241379307,noise_negative_mem3_claude_sonnet_45,22.450000000000003,53.15,37.8,75.6,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_005_neutral.json,0.33671875,v4_direct_provider,0.4413793103448275,game,Game only
1.145,1.1079999999999999,0.495,1.64,0.667,1.775,noisy_negative_5,Negative k=5,0.30798122065727696,noise_negative_mem3_claude_sonnet_45,37.44,25.9,31.669999999999998,63.339999999999996,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_006_neutral.json,0.247376311844078,v4_direct_provider,0.37577464788732395,game,Game only
0.04,0.823,0.0,0.04,0.027000000000000003,0.85,noisy_negative_5,Negative k=5,0.01568627450980392,noise_negative_mem3_claude_sonnet_45,24.73,25.810000000000002,25.270000000000003,50.540000000000006,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_007_neutral.json,0.0,v4_direct_provider,0.031764705882352945,game,Game only
0.1,0.976,0.0,0.1,0.074,1.05,noisy_negative_5,Negative k=5,0.031746031746031744,noise_negative_mem3_claude_sonnet_45,24.259999999999998,27.22,25.74,51.48,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_008_neutral.json,0.0,v4_direct_provider,0.07047619047619047,game,Game only
1.264,1.4909999999999999,0.836,2.1,0.759,2.25,noisy_negative_5,Negative k=5,0.3111111111111111,noise_negative_mem3_claude_sonnet_45,27.57,37.61,32.59,65.18,noisy_negative_5,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,both,negative,5.0,uniform,10,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_009_neutral.json,0.36714975845410625,v4_direct_provider,0.3373333333333333,game,Game only
