version,experiment,model,task_order,noise_condition,noise_label,informed,balance_r10,mean_sent,mean_returned,path
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,73.53999999999999,4.854,9.660999999999998,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_049_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,52.769999999999996,2.777,5.502,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_046_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,74.07000000000001,4.907,8.568,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_037_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,68.66,4.3660000000000005,9.495999999999999,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_038_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,74.78999999999999,4.979,9.392,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_039_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,74.59,4.9590000000000005,7.191,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_048_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,71.28,4.628,9.986,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_047_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,myth_game,noisy_positive_2,targeted_myth_k2_gpt5nano,False,73.35999999999999,4.836,8.675999999999998,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/myth_game/noisy_positive_2/targeted_myth_k2_gpt5nano_036_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,63.19,3.819,5.289,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_010_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,48.25,2.325,4.692,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_020_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,64.64,3.964,4.144,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_023_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,27.77,0.277,0.1,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_011_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,55.760000000000005,3.0760000000000005,4.212999999999999,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_021_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,53.790000000000006,2.879,3.526,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_012_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,25.59,0.059,0.0,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_022_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,30.37,0.5369999999999999,1.166,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_014_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,28.43,0.343,0.187,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_013_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_negative_2,targeted_myth_k2_gpt5nano,False,25.169999999999998,0.017,0.0,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_negative_2/targeted_myth_k2_gpt5nano_024_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,71.28,4.628,7.213999999999999,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_018_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,54.81,2.9810000000000003,6.130000000000001,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_017_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,71.14,4.614,8.731999999999998,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_029_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,62.18,3.718,7.7379999999999995,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_026_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,75.0,5.0,8.704,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_016_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,67.30000000000001,4.2299999999999995,8.281,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_025_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,58.64999999999999,3.3650000000000007,6.361,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_019_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,56.45,3.145,5.135,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_015_neutral_reciprocity_oath.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,67.32,4.232,7.027000000000001,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_028_neutral_trickster_exploitation.json
v4_direct_provider_targeted_k2_gpt5nano,targeted_myth_k2_gpt5nano,gpt-5-nano,game_myth,noisy_positive_2,targeted_myth_k2_gpt5nano,False,72.82,4.782,9.251999999999999,noise_experiments/v4_direct_provider_targeted_k2_gpt5nano/targeted_myth_k2_gpt5nano/gpt-5-nano/game_myth/noisy_positive_2/targeted_myth_k2_gpt5nano_027_neutral_trickster_exploitation.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,65.0,4.0,12.0,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_014_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,74.0,4.9,14.7,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_013_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_012_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,47.0,2.2,6.6,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_015_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_018_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,73.0,4.8,14.4,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_019_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,74.0,4.9,14.7,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_017_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_010_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_011_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_016_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,63.0,3.8,11.4,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_006_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_001_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,66.0,4.1,12.3,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_000_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,54.0,2.9,8.7,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_007_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_009_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,63.0,3.8,11.4,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_008_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,52.0,2.7,8.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_005_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,61.0,3.6,10.8,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_002_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,72.0,4.7,14.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_003_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,game,noisy_bootstrap_cooperation,gpt5nano_partner_myth_targeted_bootstrap,False,52.0,2.7,8.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_004_neutral.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,62.0,3.7,11.1,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_056_neutral_reciprocity_oath.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,71.0,4.6,13.8,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_059_neutral_reciprocity_oath.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,65.0,4.0,12.0,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_051_neutral_reciprocity_oath.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,74.0,4.9,14.7,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_058_neutral_reciprocity_oath.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,65.0,4.0,12.0,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_057_neutral_reciprocity_oath.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,73.0,4.8,14.4,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_050_neutral_reciprocity_oath.json
v4_direct_provider_A1_targeted_bootstrap,gpt5nano_partner_myth_targeted_bootstrap,gpt-5-nano,myth_game,noisy_bootstrap_cooperation_informed,gpt5nano_partner_myth_targeted_bootstrap,True,73.0,4.8,14.4,noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/myth_game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_053_neutral_reciprocity_oath.json
