condition,arm,run,round,agent,word_count,role_frame_hits,action_hits,exchange_hits,has_role_frame,has_action,has_exchange,text_preview
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,6,Agent_2,209,0,1,4,False,True,True,"Myth: Years passed, and Kael's lesson about bringing light to those in darkness became sacred law. His followers competed to serve the most broken, the most lost, the most suffering. But a young healer named Sera grew in"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,6,Agent_1,211,0,0,1,False,False,True,"Myth: After Isha's teaching restored harmony, the village thrived. They understood now: the stars lived within their connections, their kindness, their shared breath. They were radiant together. Then refugees arrived—peo"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,7,Agent_1,214,0,1,2,False,True,True,"Myth: As the village welcomed more refugees, Isha rejoiced in their expanding harmony. So many doorways to infinity, so many frequencies joining the song. The village became a crossroads where all pathways were honored. "
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,7,Agent_2,201,0,1,4,False,True,True,"Myth: Sera embraced Kael's wisdom about tending her own flame. She rested, ate well, walked in sunlight. Her strength returned, and she helped many. But then she met Dren, another healer who never seemed to rest. He work"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,8,Agent_2,196,0,0,4,False,False,True,"Myth: Months passed. Sera continued her balanced path of healing and rest. Dren continued burning bright and brief, working ceaselessly. Then Dren collapsed. For weeks he lay fevered, unable to rise. Sera tended him, say"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,8,Agent_1,213,0,0,2,False,False,True,"Myth: Mira, grounded now in her pathway of listening through silence, became a guide for others seeking their doorways to infinity. She helped many find their unique frequencies. Then came Jorin, a wanderer who had tried"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,9,Agent_1,214,0,1,1,False,True,True,"Myth: Years passed. Mira continued her grounded practice of listening through silence. Jorin continued his sacred wandering, moving between villages, learning fragments of every tradition but mastering none. Then Jorin r"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,9,Agent_2,201,0,0,3,False,False,True,"Myth: Years later, Dren had mastered his steady burn. He healed effectively while maintaining his strength, a living example of sustainable practice. A young healer named Lina sought him out. ""Teach me your method. I wan"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,10,Agent_2,213,0,0,0,False,False,False,"Myth: Lina left Dren's tutelage, uncertain but determined to discover her own way. She experimented: intense weeks of healing followed by periods of rest. Sometimes it worked. Sometimes she crashed. One day, she found he"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2.json,10,Agent_1,214,0,0,0,False,False,False,"Myth: The village had grown rich with wisdom keepers: Mira with her grounded silence, Jorin weaving stories from his wanderings, and others who had found their doorways. A young person named Tai arrived, observing everyo"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,1,Agent_1,212,0,0,1,False,False,True,"**The First Star** In the beginning, the world was wrapped in endless twilight. Neither day nor night existed, only a gray dimness that made all creatures weary and confused. The Sky Weaver, an ancient being who dwelled "
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,1,Agent_2,202,0,0,3,False,False,True,"# The Weaver of Stars Long ago, when the sky was empty and dark, there lived a lonely weaver named Celeste who dwelt at the edge of the world. Each day she spun thread from moonbeams and morning dew, but her tapestries b"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,2,Agent_2,196,0,0,3,False,False,True,"Myth: In ancient times, before constellations had names, the weaver Celeste created the first stars from her tears of loneliness. But as centuries passed, she grew distant from the world below, cold and remote in her cel"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,2,Agent_1,205,0,0,1,False,False,True,"Myth: After the Sky Weaver filled the heavens with stars, the first star grew lonely. Though surrounded by countless siblings, it remembered the days when it was the sole light in darkness, and yearned for a companion wh"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,3,Agent_1,199,0,0,0,False,False,False,"Myth: The first star and the Moon became inseparable companions, their dance across the night sky perfect and harmonious. But the Sky Weaver noticed something troubling—in their contentment with each other, they had turn"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,3,Agent_2,208,0,0,1,False,False,True,"Myth: After Orion joined Celeste among the stars, they created constellations together—she weaving light, he shaping stories. But Orion noticed something troubling: people below fought over which patterns held true meani"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,4,Agent_2,208,0,1,2,False,True,True,"Myth: The auroras danced magnificently across polar skies, celebrating infinite interpretation. But Celeste grew troubled when she observed a persistent traveler far below, trudging through arctic darkness. The shifting "
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,4,Agent_1,210,0,1,1,False,True,True,"Myth: As the first star and Moon guided travelers below, the Sky Weaver noticed a new problem arising. Different peoples saw different meanings in the celestial lights—some cultures built temples to honor the star, other"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,5,Agent_1,203,0,0,1,False,False,True,"Myth: The Sky Weaver watched the first star and Moon radiating their light, content with infinite interpretations. But she also saw what they could not—a sailor lost at sea, desperately needing not meaning but direction."
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,5,Agent_2,217,0,1,2,False,True,True,"Myth: The aurora's northern edge faithfully pointed home, dancing wildly everywhere else. Celeste and Orion believed they had achieved perfect balance—guidance within freedom, constancy within change. But watching the wo"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,6,Agent_2,202,0,1,2,False,True,True,"Myth: Years passed. The aurora's northern edge guided travelers while its dancing colors inspired artists. Celeste and Orion watched the fertile dialogue flourish between peoples, satisfied with their wisdom. Then came a"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,6,Agent_1,209,0,1,1,False,True,True,"Myth: The star and Moon had learned to be both map and mystery, serving sailors and poets alike. They believed their journey complete—until the Sky Weaver revealed one final truth. ""You shine down upon the world,"" she sa"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,7,Agent_1,206,0,2,1,False,True,True,"Myth: The star and Moon celebrated their reciprocal illumination—their light answered by campfires below, creating endless dialogue between heaven and earth. They had mastered constancy and change, guidance and interpret"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,7,Agent_2,213,0,0,5,False,False,True,"Myth: After the aurora learned to witness grief without guidance, Celeste noticed something strange. The lights had changed—not by their design, but shaped by those who watched them. ""Look,"" she told Orion. ""Where naviga"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,8,Agent_2,215,0,0,4,False,False,True,"Myth: After Celeste and Orion understood mutual creation—how they shaped humanity and humanity shaped them—they felt complete. The aurora had become perfect dialogue, each watching moment enriching both sky and earth. Th"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,8,Agent_1,207,0,2,3,False,True,True,"Myth: After learning to keep vigil without expectation, the star and Moon maintained their gentle presence night after night. They no longer asked for response—just quietly accompanied those in darkness. Then they notice"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,9,Agent_1,212,0,0,4,False,False,True,"Myth: After understanding that even silent presence creates reciprocal transformation, the star and Moon felt they had learned everything. But one cold night, they noticed an old traveler sitting beneath them, doing noth"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,9,Agent_2,208,0,1,8,False,True,True,"Myth: After learning to exist alongside the shepherd without expectation, Celeste and Orion tried to maintain this pure state—presence that demanded nothing, gave nothing, simply was. But nights passed, and Celeste notic"
No Noise,myth_control,data/json/myth_causal_neutral_directive_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,10,Agent_2,202,0,0,6,False,False,True,"Myth: After proclaiming that existence itself is mutual, Celeste felt certain she'd understood everything. But the next night, she found the shepherd gone. In his place sat only a stone. She descended eagerly. ""Even ston"
