path,uploader,expset,model,llm_provider,provider_model,llm_provider_mode,max_output_tokens,max_output_tokens_source,thinking_level,temperature_sent,temperature,chat_memory_mode,code_commit,config_path,defector_ratio_actual,err_msgs,error,errors,g_empty,g_llm,g_n_usage,g_nojson,g_other_src,g_out_max,g_out_mean,g_out_median,g_reasoning_encrypted,g_reasoning_text,g_reasoning_tok_pos,g_rtok_max,g_rtok_mean,g_scripted,game_params_name,m_n,m_out_max,m_out_mean,m_reasoning_text,m_rtok_mean,memory_capacity,n_errors,n_interactions,n_rounds_done,noise_config,num_agents,num_turns,random_defection_probability,task_order,inferred_provider
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_008_neutral_rep03_myth_control_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1494.0,892.6,827.5,0.0,20.0,20.0,821.0,568.0,0.0,,20.0,726.0,563.6,20.0,302.2,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_015_neutral_rep00_myth_game_normative_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1386.0,903.1,838.0,0.0,20.0,20.0,764.0,540.2,0.0,,20.0,640.0,540.4,20.0,255.9,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_006_neutral_rep01_myth_control_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1117.0,859.1,857.0,0.0,20.0,20.0,788.0,541.0,0.0,,20.0,1426.0,595.7,20.0,318.6,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_005_neutral_rep00_myth_control_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1087.0,852.8,837.0,0.0,20.0,20.0,684.0,536.3,0.0,,20.0,1035.0,572.5,20.0,303.9,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_007_neutral_rep02_myth_control_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1318.0,814.0,792.0,0.0,20.0,20.0,996.0,512.8,0.0,,20.0,716.0,533.5,20.0,287.1,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_017_neutral_rep02_myth_game_normative_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1053.0,819.0,854.5,0.0,20.0,20.0,628.0,487.2,0.0,,20.0,662.0,555.5,20.0,251.6,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_019_neutral_rep04_myth_game_normative_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1232.0,900.6,881.0,0.0,20.0,20.0,669.0,535.4,0.0,,20.0,649.0,541.5,20.0,240.3,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_009_neutral_rep04_myth_control_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1147.0,867.1,838.5,0.0,20.0,20.0,701.0,526.1,0.0,,20.0,665.0,540.1,20.0,253.3,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_012_neutral_rep02_myth_game_directive_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,936.0,828.1,842.0,0.0,20.0,20.0,586.0,495.1,0.0,,20.0,691.0,562.8,20.0,276.2,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_011_neutral_rep01_myth_game_directive_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1076.0,779.5,770.5,0.0,20.0,20.0,674.0,478.2,0.0,,20.0,859.0,594.1,20.0,305.3,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,974.0,766.6,763.5,0.0,20.0,20.0,557.0,453.6,0.0,,20.0,669.0,571.5,20.0,288.1,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_013_neutral_rep03_myth_game_directive_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1104.0,859.5,853.5,0.0,20.0,20.0,709.0,516.6,0.0,,20.0,718.0,566.2,20.0,286.3,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_normative_newprompt_claude_r10_n5/claude-sonnet-4.5/myth_game/myth_causal_normative_newprompt_claude_r10_n5_018_neutral_rep03_myth_game_normative_anything.json,local(data/json),myth_causal_normative_newprompt_claude_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1765.0,929.9,877.5,0.0,20.0,20.0,945.0,538.2,0.0,,20.0,731.0,569.5,20.0,257.6,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_000_neutral_rep00.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,837.0,427.4,424.5,0.0,20.0,20.0,481.0,236.2,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_002_neutral_rep02.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,739.0,372.9,389.0,0.0,20.0,20.0,418.0,215.7,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_009_neutral_rep09.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1295.0,536.0,473.0,0.0,20.0,20.0,638.0,271.2,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_006_neutral_rep06.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1198.0,421.9,418.0,0.0,20.0,20.0,601.0,244.3,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_004_neutral_rep04.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,786.0,441.1,411.5,0.0,20.0,20.0,460.0,240.2,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_003_neutral_rep03.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,970.0,457.1,466.5,0.0,20.0,20.0,503.0,273.9,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_008_neutral_rep08.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,936.0,426.2,378.0,0.0,20.0,20.0,611.0,261.1,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_001_neutral_rep01.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,785.0,417.1,441.5,0.0,20.0,20.0,523.0,249.4,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_005_neutral_rep05.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,906.0,399.6,411.0,0.0,20.0,20.0,545.0,233.2,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/game/myth_causal_confirm_claude_fixed_prompt_r10_007_neutral_rep07.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1046.0,528.0,532.0,0.0,20.0,20.0,441.0,268.1,0.0,,0.0,,,0.0,,3.0,0.0,0.0,10.0,,2.0,10.0,,game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_015_neutral_rep05_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1153.0,588.5,518.0,0.0,20.0,20.0,826.0,363.6,0.0,,20.0,1873.0,635.6,20.0,323.2,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_017_neutral_rep07_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,745.0,620.9,615.0,0.0,20.0,20.0,443.0,357.1,0.0,,20.0,589.0,500.5,20.0,228.4,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_019_neutral_rep09_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,676.0,483.5,482.5,0.0,20.0,20.0,516.0,352.4,0.0,,20.0,670.0,518.9,20.0,251.3,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_012_neutral_rep02_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,885.0,725.0,701.5,0.0,20.0,20.0,482.0,397.1,0.0,,20.0,806.0,534.3,20.0,274.1,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_010_neutral_rep00_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,873.0,626.4,626.0,0.0,20.0,20.0,482.0,363.8,0.0,,20.0,2688.0,651.4,20.0,328.9,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_011_neutral_rep01_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1101.0,607.9,586.0,0.0,20.0,20.0,568.0,364.1,0.0,,20.0,1193.0,554.1,20.0,275.4,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_013_neutral_rep03_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,981.0,674.7,638.0,0.0,20.0,20.0,522.0,393.1,0.0,,20.0,601.0,501.0,20.0,255.9,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_016_neutral_rep06_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,1238.0,788.6,725.0,0.0,20.0,20.0,722.0,463.6,0.0,,20.0,787.0,517.0,20.0,258.2,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_014_neutral_rep04_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,834.0,629.9,644.5,0.0,20.0,20.0,506.0,357.4,0.0,,20.0,1952.0,556.5,20.0,284.1,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/myth_causal_confirm_claude_fixed_prompt_r10/claude-sonnet-4.5/myth_game/myth_causal_confirm_claude_fixed_prompt_r10_018_neutral_rep08_myth_control_anything.json,local(data/json),myth_causal_confirm_claude_fixed_prompt_r10,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,20.0,20.0,0.0,,983.0,623.2,616.0,0.0,20.0,20.0,480.0,338.6,0.0,,20.0,569.0,471.6,20.0,206.6,3.0,0.0,0.0,10.0,,2.0,10.0,,myth+game,openrouter(reasoning text)
data/json/sonnet45_8agent_game_memprimary_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_memprimary_r10_n5_001_neutral_rep01.json,local(data/json),sonnet45_8agent_game_memprimary_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,80.0,80.0,0.0,,1461.0,506.6,482.0,0.0,80.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,6.0,0.0,80.0,10.0,,8.0,10.0,,game,openrouter(reasoning text)
data/json/sonnet45_8agent_game_memprimary_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_memprimary_r10_n5_003_neutral_rep03.json,local(data/json),sonnet45_8agent_game_memprimary_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,80.0,80.0,0.0,,1670.0,500.9,456.0,0.0,80.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,6.0,0.0,80.0,10.0,,8.0,10.0,,game,openrouter(reasoning text)
data/json/sonnet45_8agent_game_memprimary_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_memprimary_r10_n5_002_neutral_rep02.json,local(data/json),sonnet45_8agent_game_memprimary_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,80.0,80.0,0.0,,1193.0,462.3,397.5,0.0,80.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,6.0,0.0,80.0,10.0,,8.0,10.0,,game,openrouter(reasoning text)
data/json/sonnet45_8agent_game_memprimary_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_memprimary_r10_n5_000_neutral_rep00.json,local(data/json),sonnet45_8agent_game_memprimary_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,80.0,80.0,0.0,,2289.0,533.2,483.0,0.0,80.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,6.0,0.0,80.0,10.0,,8.0,10.0,,game,openrouter(reasoning text)
data/json/sonnet45_8agent_game_memprimary_r10_n5/claude-sonnet-4.5/game/sonnet45_8agent_game_memprimary_r10_n5_004_neutral_rep04.json,local(data/json),sonnet45_8agent_game_memprimary_r10_n5,anthropic/claude-sonnet-4.5,,,,,,,,0.8,memory_primary,,,0.0,,,,0.0,80.0,80.0,0.0,,1241.0,382.1,324.5,0.0,80.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,6.0,0.0,80.0,10.0,,8.0,10.0,,game,openrouter(reasoning text)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_010_neutral_rep01_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,391.0,279.9,287.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,303.0,283.8,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_000_neutral_rep00_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,475.0,346.5,352.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,297.0,277.9,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_014_neutral_rep02_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,354.0,255.1,264.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,299.0,284.6,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_002_neutral_rep02_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,387.0,297.1,303.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,305.0,287.5,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_011_neutral_rep02_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,370.0,286.7,286.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,295.0,283.2,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_008_neutral_rep02_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,348.0,290.4,309.5,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,298.0,283.3,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_007_neutral_rep01_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,357.0,288.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,310.0,287.5,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_012_neutral_rep00_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,349.0,278.9,290.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,292.0,276.7,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_001_neutral_rep01_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,383.0,313.4,311.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,298.0,275.6,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_004_neutral_rep01_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,354.0,282.8,290.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,300.0,290.1,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_003_neutral_rep00_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,345.0,289.9,301.5,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,295.0,273.1,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_013_neutral_rep01_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,380.0,296.5,303.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,317.0,294.6,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_006_neutral_rep00_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,347.0,270.5,297.5,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,297.0,275.1,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
data/json/myth_prompt_variants_claude_followup/claude-sonnet-4.5/game_myth/myth_prompt_variants_claude_followup_009_neutral_rep00_anything.json,local(data/json),myth_prompt_variants_claude_followup,anthropic/claude-sonnet-4.5,,,,,,,,0.8,,,,,,,,0.0,10.0,10.0,0.0,,388.0,303.2,310.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,299.0,282.8,0.0,0.0,3.0,0.0,0.0,5.0,,2.0,5.0,,game+myth,direct-anthropic-or-openrouter-no-thinking(ambiguous)
